Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                 751",1.104320754205e+00,3.435447472151e-01,2.113717472738e+00,1.315560801017e+00,3.349898407236e-01,2.120484749140e+00,2.112400468128e-01,-8.554906491449e-03,6.767276402150e-03
"                 752",1.106406971012e+00,3.440442865776e-01,1.930931181000e+00,1.318047530485e+00,3.350603968177e-01,1.937625081443e+00,2.116405594736e-01,-8.983889759843e-03,6.693900442770e-03
"                 753",1.108840767442e+00,3.414579195523e-01,1.723675230741e+00,1.320827418286e+00,3.320869744462e-01,1.730250212264e+00,2.119866508437e-01,-9.370945106017e-03,6.574981523449e-03
"                 754",1.111439598277e+00,3.362868110290e-01,1.566847602830e+00,1.323966803365e+00,3.265574808155e-01,1.573324873004e+00,2.125272050882e-01,-9.729330213447e-03,6.477270174213e-03
"                 755",1.110484993896e+00,3.308857237527e-01,1.445867467953e+00,1.323465220237e+00,3.207856460671e-01,1.452223522680e+00,2.129802263411e-01,-1.010007768561e-02,6.356054726640e-03
"                 756",1.110579973347e+00,3.240314955242e-01,1.298281585763e+00,1.324047657649e+00,3.135685050983e-01,1.304515603756e+00,2.134676843021e-01,-1.046299042582e-02,6.234017993147e-03
"                 757",1.111516654464e+00,3.197561505992e-01,1.068049252144e+00,1.325343014149e+00,3.088881446709e-01,1.074131995210e+00,2.138263596851e-01,-1.086800592834e-02,6.082743065435e-03
"                 758",1.112093621691e+00,3.162384362416e-01,9.648804798311e-01,1.326380870114e+00,3.049776263177e-01,9.708254865726e-01,2.142872484222e-01,-1.126080992386e-02,5.945006741550e-03
"                 759",1.114038669728e+00,3.150933314637e-01,7.814576883386e-01,1.328681399139e+00,3.034527815095e-01,7.872309904692e-01,2.146427294109e-01,-1.164054995418e-02,5.773302130601e-03
"                 760",1.114514795981e+00,3.093229213374e-01,6.476688700346e-01,1.329629655641e+00,2.973497282716e-01,6.532632994412e-01,2.151148596602e-01,-1.197319306581e-02,5.594429406569e-03
"                 761",1.110644657492e+00,3.093737249766e-01,5.283218741658e-01,1.326058409906e+00,2.970851911569e-01,5.336892968101e-01,2.154137524144e-01,-1.228853381966e-02,5.367422644354e-03
"                 762",1.110463806694e+00,3.064747057103e-01,4.256002605787e-01,1.326170371018e+00,2.939496665206e-01,4.307481686516e-01,2.157065643237e-01,-1.252503918962e-02,5.147908072856e-03
"                 763",1.110938834560e+00,3.102300101243e-01,1.914029771126e-01,1.326811936784e+00,2.974934408123e-01,1.962790086884e-01,2.158731022242e-01,-1.273656931195e-02,4.876031575818e-03
"                 764",1.104863272462e+00,3.153939771647e-01,4.339974947939e-02,1.320943852029e+00,3.025783734626e-01,4.797484391051e-02,2.160805795676e-01,-1.281560370211e-02,4.575094431115e-03
"                 765",1.102314647767e+00,3.121188472326e-01,1.054902856288e-02,1.318346805961e+00,2.992962136586e-01,1.475755754775e-02,2.160321581938e-01,-1.282263357398e-02,4.208528984867e-03
"                 766",1.102620251127e+00,3.098408365352e-01,-1.394167266803e-01,1.318645816030e+00,2.970090006519e-01,-1.355644913187e-01,2.160255649032e-01,-1.283183588330e-02,3.852235361563e-03
"                 767",1.104317684090e+00,3.150452314618e-01,-4.386620275183e-01,1.320272736960e+00,3.021993192960e-01,-4.352244701358e-01,2.159550528708e-01,-1.284591216587e-02,3.437557382511e-03
"                 768",1.093633348107e+00,3.117546956110e-01,-3.583140780294e-01,1.309574480085e+00,2.989538961565e-01,-3.553139710853e-01,2.159411319773e-01,-1.280079945456e-02,3.000106944081e-03
"                 769",1.088188165760e+00,3.111547990706e-01,-4.798666586663e-01,1.303842026379e+00,2.983863515125e-01,-4.773102428645e-01,2.156538606190e-01,-1.276844755809e-02,2.556415801799e-03
"                 770",1.087288755240e+00,3.070485151246e-01,-5.670026032240e-01,1.302725683353e+00,2.942702159655e-01,-5.648775104108e-01,2.154369281127e-01,-1.277829915909e-02,2.125092813189e-03
"                 771",1.096038977372e+00,3.037321899731e-01,-7.316566532470e-01,1.311345626558e+00,2.908074237774e-01,-7.299900364664e-01,2.153066491856e-01,-1.292476619567e-02,1.666616780649e-03
"                 772",1.099080205103e+00,3.087930218291e-01,-8.072174811679e-01,1.314609713797e+00,2.956426270091e-01,-8.059854126237e-01,2.155295086938e-01,-1.315039481999e-02,1.232068544210e-03
"                 773",1.089977924145e+00,3.129646255723e-01,-7.646188444952e-01,1.305646122178e+00,2.996319071406e-01,-7.638324645385e-01,2.156681980330e-01,-1.333271843167e-02,7.863799567575e-04
"                 774",1.074299173413e+00,3.123023504729e-01,-6.642034355270e-01,1.289889621492e+00,2.988764594725e-01,-6.638020718008e-01,2.155904480789e-01,-1.342589100042e-02,4.013637261854e-04
"                 775",1.063163419565e+00,3.158648238965e-01,-6.650995533573e-01,1.278235707153e+00,3.024065181078e-01,-6.650650612215e-01,2.150722875879e-01,-1.345830578871e-02,3.449213582986e-05
"                 776",1.064528840087e+00,3.169731335101e-01,-7.540483472337e-01,1.279009355416e+00,3.035171907272e-01,-7.543415331795e-01,2.144805153290e-01,-1.345594278295e-02,-2.931859457044e-04
"                 777",1.069836938790e+00,3.116785341576e-01,-6.816057015139e-01,1.283758620489e+00,2.981933325489e-01,-6.822222002723e-01,2.139216816995e-01,-1.348520160869e-02,-6.164987584168e-04
"                 778",1.069733645642e+00,3.058527231483e-01,-4.805574019174e-01,1.283318410009e+00,2.922588536585e-01,-4.814205690308e-01,2.135847643666e-01,-1.359386948982e-02,-8.631671133723e-04
"                 779",1.065290802059e+00,3.021130814974e-01,-2.652597004608e-01,1.278507727069e+00,2.883498054995e-01,-2.663000012769e-01,2.132169250099e-01,-1.376327599790e-02,-1.040300816114e-03
"                 780",1.057594039196e+00,3.007700546931e-01,-1.550871666916e-01,1.270410606494e+00,2.868068291886e-01,-1.562311402546e-01,2.128165672978e-01,-1.396322550446e-02,-1.143973563019e-03
"                 781",1.054663929370e+00,3.009212657580e-01,-9.589647848375e-02,1.266892098003e+00,2.867509716502e-01,-9.710822598609e-02,2.122281686330e-01,-1.417029410781e-02,-1.211747502343e-03
"                 782",1.055978279240e+00,3.003283018617e-01,-8.259360715254e-02,1.267641186569e+00,2.859266734755e-01,-8.382973320182e-02,2.116629073289e-01,-1.440162838622e-02,-1.236126049281e-03
"                 783",1.058706022244e+00,2.992392169073e-01,-5.586998776647e-02,1.269810272592e+00,2.845821854797e-01,-5.711312309520e-02,2.111042503476e-01,-1.465703142764e-02,-1.243135328732e-03
"                 784",1.059685664827e+00,2.989058619137e-01,4.008808785691e-02,1.270326729000e+00,2.839729404181e-01,3.887809924787e-02,2.106410641731e-01,-1.493292149563e-02,-1.209988609037e-03
"                 785",1.058298293418e+00,3.004963650376e-01,2.459198400128e-01,1.268419951610e+00,2.852988407494e-01,2.447754188820e-01,2.101216581914e-01,-1.519752428818e-02,-1.144421130841e-03
"                 786",1.055077409293e+00,3.035711120766e-01,4.769445522251e-01,1.264644847157e+00,2.881492736583e-01,4.759387714975e-01,2.095674378640e-01,-1.542183841831e-02,-1.005780727548e-03
"                 787",1.051183047640e+00,3.058390480023e-01,6.986019108656e-01,1.260034037836e+00,2.902331413175e-01,6.978002044870e-01,2.088509901957e-01,-1.560590668481e-02,-8.017063785949e-04
"                 788",1.047260132108e+00,3.080461045941e-01,8.740867427440e-01,1.255336992788e+00,2.923211818171e-01,8.735607623730e-01,2.080768606793e-01,-1.572492277705e-02,-5.259803710527e-04
"                 789",1.044991410171e+00,3.106605679211e-01,1.030090541083e+00,1.252209871319e+00,2.948608290956e-01,1.029880363999e+00,2.072184611478e-01,-1.579973882554e-02,-2.101770843903e-04
"                 790",1.044436529898e+00,3.132362990087e-01,1.135325626194e+00,1.250852986252e+00,2.973886518496e-01,1.135453961241e+00,2.064164563535e-01,-1.584764715906e-02,1.283350463482e-04
"                 791",1.043730547993e+00,3.145389154268e-01,1.215690584239e+00,1.249383052886e+00,2.986700451233e-01,1.216192213841e+00,2.056525048921e-01,-1.586887030353e-02,5.016296015103e-04
"                 792",1.042463053106e+00,3.169416966125e-01,1.300400175159e+00,1.247421246832e+00,3.010577293690e-01,1.301273291819e+00,2.049581937257e-01,-1.588396724344e-02,8.731166599701e-04
"                 793",1.041830905343e+00,3.201466695865e-01,1.408109394470e+00,1.246125500425e+00,3.042692621056e-01,1.409349507430e+00,2.042945950819e-01,-1.587740748088e-02,1.240112959660e-03
"                 794",1.041255703252e+00,3.242098733266e-01,1.506173770644e+00,1.244917339399e+00,3.083664885650e-01,1.507776281425e+00,2.036616361467e-01,-1.584338476167e-02,1.602510781274e-03
"                 795",1.040262363309e+00,3.273952121775e-01,1.639187934678e+00,1.243321397145e+00,3.116091424731e-01,1.641163933939e+00,2.030590338360e-01,-1.578606970444e-02,1.975999261221e-03
"                 796",1.038415121677e+00,3.277524179859e-01,1.778199476992e+00,1.240916884542e+00,3.120162404862e-01,1.780548936968e+00,2.025017628649e-01,-1.573617749970e-02,2.349459975474e-03
"                 797",1.035900843799e+00,3.263924454130e-01,1.888907681517e+00,1.237822866708e+00,3.106911277649e-01,1.891649258539e+00,2.019220229088e-01,-1.570131764803e-02,2.741577022225e-03
"                 798",1.033105074341e+00,3.241180212188e-01,1.965172501561e+00,1.234401577096e+00,3.084182145937e-01,1.968318327271e+00,2.012965027550e-01,-1.569980662510e-02,3.145825709728e-03
"                 799",1.029862201384e+00,3.238150808250e-01,2.009689548578e+00,1.230512376550e+00,3.080696309446e-01,2.013230276639e+00,2.006501751656e-01,-1.574544988038e-02,3.540728060475e-03
"                 800",1.029340869806e+00,3.253496430803e-01,2.083862436084e+00,1.229372619171e+00,3.095250530447e-01,2.087766406876e+00,2.000317493651e-01,-1.582459003563e-02,3.903970791661e-03
"                 801",1.033516737184e+00,3.253321319037e-01,2.262271086724e+00,1.233035727186e+00,3.094208507691e-01,2.266528104988e+00,1.995189900019e-01,-1.591128113458e-02,4.257018263900e-03
"                 802",1.043761114920e+00,3.222652093564e-01,2.453878533807e+00,1.242972005305e+00,3.062418869286e-01,2.458502814430e+00,1.992108903851e-01,-1.602332242783e-02,4.624280622821e-03
"                 803",1.059409653421e+00,3.145402305166e-01,2.639765027257e+00,1.258682455244e+00,2.983409145524e-01,2.644743485511e+00,1.992728018231e-01,-1.619931596413e-02,4.978458253432e-03
"                 804",1.082075545372e+00,3.130163303987e-01,2.714505846088e+00,1.281902262848e+00,2.965413850889e-01,2.719803903953e+00,1.998267174751e-01,-1.647494530977e-02,5.298057865577e-03
"                 805",1.111316317559e+00,3.163141352934e-01,2.866646464641e+00,1.312329566006e+00,2.994663497186e-01,2.872197679940e+00,2.010132484477e-01,-1.684778557485e-02,5.551215298391e-03
"                 806",1.144833086074e+00,3.253228432409e-01,3.026520805100e+00,1.347753527929e+00,3.080171376585e-01,3.032271961853e+00,2.029204418558e-01,-1.730570558240e-02,5.751156753268e-03
"                 807",1.174005932425e+00,3.399679439611e-01,3.256107295239e+00,1.379541092976e+00,3.222245810104e-01,3.262004555023e+00,2.055351605516e-01,-1.774336295071e-02,5.897259783486e-03
"                 808",1.189968388547e+00,3.595389318287e-01,3.548610379622e+00,1.398475612093e+00,3.415126791740e-01,3.554594674291e+00,2.085072235457e-01,-1.802625265471e-02,5.984294668588e-03
"                 809",1.203544672560e+00,3.764922228937e-01,3.932498526571e+00,1.415013001841e+00,3.584102763322e-01,3.938540442085e+00,2.114683292810e-01,-1.808194656151e-02,6.041915514694e-03
"                 810",1.223099674795e+00,3.971654052589e-01,4.237006472627e+00,1.437554526469e+00,3.791762863947e-01,4.243109204320e+00,2.144548516743e-01,-1.798911886413e-02,6.102731693014e-03
"                 811",1.255784861582e+00,4.217387017647e-01,4.548784927466e+00,1.473515813286e+00,4.039872515362e-01,4.554959006076e+00,2.177309517039e-01,-1.775145022848e-02,6.174078610073e-03
"                 812",1.289110947366e+00,4.529861957140e-01,4.988583213315e+00,1.510625443425e+00,4.356282711678e-01,4.994856367274e+00,2.215144960597e-01,-1.735792454622e-02,6.273153958789e-03
"                 813",1.311003437476e+00,4.859645591507e-01,5.400961639045e+00,1.536558180024e+00,4.691988300964e-01,5.407389333420e+00,2.255547425484e-01,-1.676572905429e-02,6.427694375256e-03
"                 814",1.316662467885e+00,5.203202240833e-01,5.749891845940e+00,1.546051740314e+00,5.043813304226e-01,5.756504801997e+00,2.293892724291e-01,-1.593889366074e-02,6.612956056396e-03
"                 815",1.309578723761e+00,5.447207915494e-01,5.978191237628e+00,1.542016280555e+00,5.297980509719e-01,5.984987594436e+00,2.324375567941e-01,-1.492274057747e-02,6.796356807979e-03
"                 816",1.298325060686e+00,5.607895416615e-01,6.190485654124e+00,1.532754720499e+00,5.469021334064e-01,6.197462320444e+00,2.344296598130e-01,-1.388740825501e-02,6.976666320270e-03
"                 817",1.276977353518e+00,5.580594858055e-01,6.098029236500e+00,1.512243151442e+00,5.450065039369e-01,6.105196390242e+00,2.352657979240e-01,-1.305298186856e-02,7.167153742060e-03
"                 818",1.256278777936e+00,5.456697705140e-01,5.607828957389e+00,1.491101890000e+00,5.330069503891e-01,5.615102155270e+00,2.348231120643e-01,-1.266282012490e-02,7.273197880672e-03
"                 819",1.243424172042e+00,5.317986079678e-01,4.840060800435e+00,1.476749015698e+00,5.189957566801e-01,4.847279133428e+00,2.333248436562e-01,-1.280285128771e-02,7.218332993139e-03
"                 820",1.237163739402e+00,5.195753511888e-01,4.022711912076e+00,1.468312300013e+00,5.062083074185e-01,4.029676512225e+00,2.311485606108e-01,-1.336704377029e-02,6.964600148295e-03
"                 821",1.234990100557e+00,5.097234343870e-01,3.315291000014e+00,1.463652763719e+00,4.955622766643e-01,3.321881702306e+00,2.286626631620e-01,-1.416115772278e-02,6.590702292526e-03
"                 822",1.234795280666e+00,5.020593458604e-01,2.848583329625e+00,1.460968087021e+00,4.870559987754e-01,2.854780518364e+00,2.261728063548e-01,-1.500334708494e-02,6.197188739284e-03
"                 823",1.234040336376e+00,4.948054424728e-01,2.549169234380e+00,1.457880077052e+00,4.790195219735e-01,2.555015934191e+00,2.238397406761e-01,-1.578592049932e-02,5.846699811477e-03
"                 824",1.232517388608e+00,4.886860976877e-01,2.375374387115e+00,1.454255828998e+00,4.721866213132e-01,2.380928893797e+00,2.217384403894e-01,-1.649947637451e-02,5.554506682092e-03
"                 825",1.227824958485e+00,4.826152794146e-01,2.222400321555e+00,1.447709769970e+00,4.655052049295e-01,2.227726265593e+00,2.198848114849e-01,-1.711007448510e-02,5.325944038145e-03
"                 826",1.223598708277e+00,4.784369116214e-01,2.050343185074e+00,1.441866543300e+00,4.608125586989e-01,2.055486114385e+00,2.182678350232e-01,-1.762435292250e-02,5.142929311505e-03
"                 827",1.220562141824e+00,4.759491568372e-01,1.863427444968e+00,1.437472072372e+00,4.579189495932e-01,1.868403883770e+00,2.169099305472e-01,-1.803020724395e-02,4.976438801568e-03
"                 828",1.216868356230e+00,4.732231957837e-01,1.655023966551e+00,1.432692449062e+00,4.548961125001e-01,1.659824752284e+00,2.158240928319e-01,-1.832708328364e-02,4.800785733295e-03
"                 829",1.210405207440e+00,4.715173609479e-01,1.555627369189e+00,1.425319128660e+00,4.530108508850e-01,1.560236099027e+00,2.149139212203e-01,-1.850651006287e-02,4.608729838055e-03
"                 830",1.198905533762e+00,4.687583435730e-01,1.546894094594e+00,1.412985335727e+00,4.501833339711e-01,1.551301828395e+00,2.140798019644e-01,-1.857500960195e-02,4.407733801357e-03
"                 831",1.183815415039e+00,4.631276587251e-01,1.566949178651e+00,1.396962444536e+00,4.445712394432e-01,1.571159948840e+00,2.131470294965e-01,-1.855641928187e-02,4.210770188466e-03
"                 832",1.167945774010e+00,4.528487523956e-01,1.527355503381e+00,1.379989325705e+00,4.343368101533e-01,1.531362567149e+00,2.120435516944e-01,-1.851194224237e-02,4.007063768377e-03
"                 833",1.151972047299e+00,4.409968865144e-01,1.428406258768e+00,1.362729616208e+00,4.225012677685e-01,1.432188797096e+00,2.107575689096e-01,-1.849561874582e-02,3.782538328288e-03
"                 834",1.136901130942e+00,4.299118361732e-01,1.251728634031e+00,1.346245008688e+00,4.113952142887e-01,1.255253261146e+00,2.093438777459e-01,-1.851662188446e-02,3.524627114168e-03
"                 835",1.124385650016e+00,4.197691858265e-01,1.045193577793e+00,1.332250492858e+00,4.011912927834e-01,1.048409294181e+00,2.078648428419e-01,-1.857789304312e-02,3.215716388157e-03
"                 836",1.112651814605e+00,4.097242309458e-01,7.754913010037e-01,1.319087971758e+00,3.910523290578e-01,7.783540203628e-01,2.064361571534e-01,-1.867190188799e-02,2.862719359126e-03
"                 837",1.100778120499e+00,3.987201766604e-01,5.277329884712e-01,1.305859096704e+00,3.799334075092e-01,5.301954345352e-01,2.050809762051e-01,-1.878676915122e-02,2.462446064023e-03
"                 838",1.087390855370e+00,3.884722876350e-01,2.502906279606e-01,1.291201976199e+00,3.695444095825e-01,2.523186642581e-01,2.038111208289e-01,-1.892787805256e-02,2.028036297437e-03
"                 839",1.072927405429e+00,3.807281320984e-01,-7.202512277702e-03,1.275473319520e+00,3.616632721657e-01,-5.623370201520e-03,2.025459140916e-01,-1.906485993275e-02,1.579142076181e-03
"                 840",1.059868390089e+00,3.765567418007e-01,-2.334858533243e-01,1.261161649711e+00,3.573825221263e-01,-2.323584098885e-01,2.012932596223e-01,-1.917421967437e-02,1.127443435784e-03
"                 841",1.049395363716e+00,3.745025039494e-01,-4.289615269760e-01,1.249487330809e+00,3.552893071492e-01,-4.282744233762e-01,2.000919670924e-01,-1.921319680011e-02,6.871035997673e-04
"                 842",1.041429078056e+00,3.718956680888e-01,-6.335533090757e-01,1.240404413346e+00,3.527433982294e-01,-6.332922659584e-01,1.989753352898e-01,-1.915226985940e-02,2.610431173573e-04
"                 843",1.033920763114e+00,3.675799858233e-01,-8.297283009640e-01,1.231906726570e+00,3.485896470878e-01,-8.298662856379e-01,1.979859634562e-01,-1.899033873549e-02,-1.379846739181e-04
"                 844",1.027166680934e+00,3.644676056263e-01,-9.608637771389e-01,1.224244536523e+00,3.457182718895e-01,-9.613854962768e-01,1.970778555891e-01,-1.874933373680e-02,-5.217191378626e-04
"                 845",1.019707277790e+00,3.646386890826e-01,-1.058104205352e+00,1.215925274944e+00,3.462275153756e-01,-1.058972181759e+00,1.962179971544e-01,-1.841117370697e-02,-8.679764069226e-04
"                 846",1.012798808701e+00,3.671689937003e-01,-1.151927802620e+00,1.208182454747e+00,3.491979780315e-01,-1.153084512898e+00,1.953836460459e-01,-1.797101566887e-02,-1.156710278775e-03
"                 847",1.006729150907e+00,3.721717461885e-01,-1.261863489437e+00,1.201295327762e+00,3.547511224949e-01,-1.263255152667e+00,1.945661768557e-01,-1.742062369364e-02,-1.391663230385e-03
"                 848",1.000472279790e+00,3.791846575999e-01,-1.326370837426e+00,1.194242388777e+00,3.624391415261e-01,-1.327965548665e+00,1.937701089873e-01,-1.674551607380e-02,-1.594711238748e-03
"                 849",9.930219650200e-01,3.871387269480e-01,-1.380267369112e+00,1.185964153185e+00,3.711995822451e-01,-1.382048623603e+00,1.929421881650e-01,-1.593914470290e-02,-1.781254491268e-03
"                 850",9.863238216246e-01,3.911701397950e-01,-1.445540635624e+00,1.178374586790e+00,3.761358035425e-01,-1.447502411040e+00,1.920507651654e-01,-1.503433625253e-02,-1.961775416199e-03
"                 851",9.799292147284e-01,3.912029472363e-01,-1.491652429096e+00,1.171068980518e+00,3.770980242397e-01,-1.493795684539e+00,1.911397657896e-01,-1.410492299655e-02,-2.143255442571e-03
"                 852",9.743452540540e-01,3.911086979516e-01,-1.455360077887e+00,1.164574012678e+00,3.778930874901e-01,-1.457674584468e+00,1.902287586238e-01,-1.321561046155e-02,-2.314506581152e-03
"                 853",9.713593565565e-01,3.914346995563e-01,-1.349291361934e+00,1.160711470409e+00,3.790271370275e-01,-1.351732505781e+00,1.893521138522e-01,-1.240756252880e-02,-2.441143847117e-03
"                 854",9.685322128483e-01,3.937923838917e-01,-1.277350917735e+00,1.157064953536e+00,3.821069110021e-01,-1.279878183992e+00,1.885327406881e-01,-1.168547288961e-02,-2.527266257163e-03
"                 855",9.651825773548e-01,3.941608307325e-01,-1.240612078272e+00,1.152956281147e+00,3.831151789616e-01,-1.243198277611e+00,1.877737037920e-01,-1.104565177087e-02,-2.586199339471e-03
"                 856",9.602385063527e-01,3.936336217331e-01,-1.174611730865e+00,1.147269151395e+00,3.831506549089e-01,-1.177230323108e+00,1.870306450426e-01,-1.048296682419e-02,-2.618592243359e-03
"                 857",9.547971615494e-01,3.922080562176e-01,-1.103874519925e+00,1.141056323995e+00,3.822344484159e-01,-1.106497473610e+00,1.862591624453e-01,-9.973607801733e-03,-2.622953684579e-03
"                 858",9.502352481176e-01,3.906058368168e-01,-1.041645695449e+00,1.135667855241e+00,3.810821867155e-01,-1.044251018181e+00,1.854326071233e-01,-9.523650101263e-03,-2.605322731965e-03
"                 859",9.477276097131e-01,3.895591523338e-01,-1.027630372122e+00,1.132314606931e+00,3.804257427155e-01,-1.030210868384e+00,1.845869972177e-01,-9.133409618351e-03,-2.580496261103e-03
"                 860",9.467001897034e-01,3.871181723848e-01,-9.783609238899e-01,1.130494523713e+00,3.783080306656e-01,-9.809235178600e-01,1.837943340096e-01,-8.810141719192e-03,-2.562593970015e-03
"                 861",9.458482615151e-01,3.856180138123e-01,-8.998376044219e-01,1.128880361763e+00,3.770456478560e-01,-9.023558488232e-01,1.830321002482e-01,-8.572365956231e-03,-2.518244401305e-03
"                 862",9.453199548981e-01,3.862160143199e-01,-8.345307187539e-01,1.127689629664e+00,3.778366787006e-01,-8.369841249699e-01,1.823696747660e-01,-8.379335619298e-03,-2.453406216000e-03
"                 863",9.453913556361e-01,3.887123342642e-01,-7.808516361286e-01,1.127149745317e+00,3.804790311842e-01,-7.832101198706e-01,1.817583896809e-01,-8.233303079999e-03,-2.358483742001e-03
"                 864",9.444049632555e-01,3.855578216377e-01,-5.945045260975e-01,1.125661125911e+00,3.774635802061e-01,-5.967458133076e-01,1.812561626559e-01,-8.094241431549e-03,-2.241287210069e-03
"                 865",9.425673481429e-01,3.809546317395e-01,-3.751257316377e-01,1.123299139582e+00,3.728959469545e-01,-3.771686508064e-01,1.807317914392e-01,-8.058684785019e-03,-2.042919168653e-03
"                 866",9.406327213297e-01,3.774798575898e-01,-2.146375645015e-01,1.120911299162e+00,3.694048211865e-01,-2.164738657168e-01,1.802785778327e-01,-8.075036403323e-03,-1.836301215342e-03
"                 867",9.402138767647e-01,3.788269769995e-01,-1.417576959653e-01,1.120053158860e+00,3.706490892541e-01,-1.433691679210e-01,1.798392820955e-01,-8.177887745356e-03,-1.611471955704e-03
"                 868",9.409459460741e-01,3.815640903348e-01,-8.398046124910e-02,1.120455722574e+00,3.732686169908e-01,-8.537961363363e-02,1.795097765004e-01,-8.295473343960e-03,-1.399152384526e-03
"                 869",9.413949781021e-01,3.836483982053e-01,2.062828137885e-02,1.120647227665e+00,3.752414571567e-01,1.945219973425e-02,1.792522495628e-01,-8.406941048577e-03,-1.176081644604e-03
"                 870",9.411689812355e-01,3.833269223877e-01,1.556350221413e-01,1.120213550452e+00,3.748169908770e-01,1.547041333148e-01,1.790445692169e-01,-8.509931510621e-03,-9.308888264934e-04
"                 871",9.418811137755e-01,3.812113735439e-01,3.204141379692e-01,1.120712210222e+00,3.725889972248e-01,3.197560872402e-01,1.788310964468e-01,-8.622376319146e-03,-6.580507290144e-04
"                 872",9.445817047661e-01,3.799334055940e-01,4.584269998826e-01,1.123198310787e+00,3.711776223724e-01,4.580758969174e-01,1.786166060205e-01,-8.755783221579e-03,-3.511029651904e-04
"                 873",9.471439036322e-01,3.805130065427e-01,5.668389596067e-01,1.125557984429e+00,3.715993927928e-01,5.668052610406e-01,1.784140807971e-01,-8.913613749912e-03,-3.369856605805e-05
"                 874",9.483311595398e-01,3.824033422862e-01,6.205404879183e-01,1.126520243450e+00,3.733116816000e-01,6.208056412873e-01,1.781890839100e-01,-9.091660686266e-03,2.651533690544e-04
"                 875",9.483414955843e-01,3.826998925225e-01,6.719498096324e-01,1.126238936767e+00,3.734157567368e-01,6.724890105997e-01,1.778974411830e-01,-9.284135785602e-03,5.392009672848e-04
"                 876",9.501254581172e-01,3.850974576409e-01,7.660828806572e-01,1.127673434834e+00,3.756003474664e-01,7.668432496727e-01,1.775479767167e-01,-9.497110174513e-03,7.603690154438e-04
"                 877",9.508728108974e-01,3.832415996629e-01,9.402245951876e-01,1.128047735028e+00,3.735237017480e-01,9.411905830496e-01,1.771749241307e-01,-9.717897914843e-03,9.659878619933e-04
"                 878",9.493611688688e-01,3.771436786050e-01,1.091649143968e+00,1.126125475901e+00,3.671729868794e-01,1.092816810837e+00,1.767643070318e-01,-9.970691725557e-03,1.167666869152e-03
"                 879",9.460951777530e-01,3.708838551372e-01,1.143009144323e+00,1.122366594047e+00,3.606027709958e-01,1.144391801472e+00,1.762714162936e-01,-1.028108414142e-02,1.382657148620e-03
"                 880",9.424822479351e-01,3.677020781851e-01,1.125714857218e+00,1.118186371445e+00,3.570503992295e-01,1.127275543157e+00,1.757041235099e-01,-1.065167895567e-02,1.560685938924e-03
"                 881",9.404328891365e-01,3.700279720419e-01,1.056908418491e+00,1.115487865516e+00,3.589894147172e-01,1.058600595303e+00,1.750549763798e-01,-1.103855732475e-02,1.692176812031e-03
"                 882",9.393927093723e-01,3.732971514747e-01,9.422199586301e-01,1.113773928118e+00,3.619113721604e-01,9.439834748988e-01,1.743812187462e-01,-1.138577931430e-02,1.763516268672e-03
"                 883",9.385366666231e-01,3.731332672494e-01,8.567181798134e-01,1.112261370904e+00,3.614614035064e-01,8.585067501582e-01,1.737247042810e-01,-1.167186374297e-02,1.788570344792e-03
"                 884",9.376393335024e-01,3.719491058987e-01,7.948104708662e-01,1.110751842389e+00,3.600406101724e-01,7.965902111965e-01,1.731125088862e-01,-1.190849572632e-02,1.779740330359e-03
"                 885",9.367750618635e-01,3.715070942601e-01,7.626385126710e-01,1.109328341703e+00,3.594165113169e-01,7.644023324110e-01,1.725532798397e-01,-1.209058294317e-02,1.763819739999e-03
"                 886",9.371892809835e-01,3.724967618443e-01,7.105216726906e-01,1.109256359536e+00,3.602700012758e-01,7.122630116026e-01,1.720670785529e-01,-1.222676056849e-02,1.741338912003e-03
"                 887",9.369514268367e-01,3.737568723481e-01,6.645505138278e-01,1.108629538540e+00,3.614419757766e-01,6.662639058142e-01,1.716781117032e-01,-1.231489657154e-02,1.713391986418e-03
"                 888",9.341257696404e-01,3.747363380108e-01,6.475313789503e-01,1.105488734576e+00,3.623738611742e-01,6.491995690879e-01,1.713629649360e-01,-1.236247683665e-02,1.668190137600e-03
"                 889",9.294451195062e-01,3.751383429712e-01,6.060616067361e-01,1.100497701975e+00,3.627724585680e-01,6.076716516074e-01,1.710525824689e-01,-1.236588440317e-02,1.610044871267e-03
"                 890",9.227108768093e-01,3.753449099229e-01,5.666724220603e-01,1.093413044513e+00,3.630118751116e-01,5.681958831253e-01,1.707021677032e-01,-1.233303481136e-02,1.523461065039e-03
"                 891",9.173433366460e-01,3.754630691718e-01,4.345516393677e-01,1.087623981170e+00,3.632000803176e-01,4.359669602665e-01,1.702806445244e-01,-1.226298885416e-02,1.415320898874e-03
"                 892",9.146757936089e-01,3.757733314617e-01,2.313096242071e-01,1.084517554821e+00,3.636127420061e-01,2.325835696558e-01,1.698417612119e-01,-1.216058945560e-02,1.273945448726e-03
