Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                 129",-1.597731209456e+01,-1.746164840057e+01,1.594144459563e+02,-1.589421835057e+01,-1.753440095837e+01,1.676057177274e+02,8.309374399672e-02,-7.275255780168e-02,8.191271771174e+00
"                 130",-1.591033649608e+01,-1.739066532046e+01,1.594610315594e+02,-1.582988250152e+01,-1.746211221005e+01,1.676610338368e+02,8.045399455662e-02,-7.144688959002e-02,8.200002277421e+00
"                 131",-1.586330384018e+01,-1.730338058279e+01,1.595032003393e+02,-1.578611255200e+01,-1.737386573222e+01,1.677113600208e+02,7.719128818158e-02,-7.048514943344e-02,8.208159681415e+00
"                 132",-1.588319359154e+01,-1.747009028892e+01,1.595542746190e+02,-1.580869701071e+01,-1.753955277092e+01,1.677695884830e+02,7.449658083297e-02,-6.946248200097e-02,8.215313864004e+00
"                 133",-1.590985685616e+01,-1.751573781852e+01,1.596185457599e+02,-1.583873854750e+01,-1.758450690350e+01,1.678409979792e+02,7.111830866758e-02,-6.876908498120e-02,8.222452219296e+00
"                 134",-1.589701048324e+01,-1.755820205883e+01,1.596879276920e+02,-1.582841309684e+01,-1.762609665775e+01,1.679169487862e+02,6.859738639769e-02,-6.789459891084e-02,8.229021094142e+00
"                 135",-1.603879951503e+01,-1.760885042343e+01,1.597551749021e+02,-1.597306556415e+01,-1.767597117391e+01,1.679912866193e+02,6.573395087990e-02,-6.712075047460e-02,8.236111717242e+00
"                 136",-1.634815545612e+01,-1.786124886863e+01,1.598199112245e+02,-1.628442847841e+01,-1.792732845199e+01,1.680628806951e+02,6.372697770784e-02,-6.607958335370e-02,8.242969470657e+00
"                 137",-1.651674379549e+01,-1.810689633773e+01,1.598727621470e+02,-1.645542467223e+01,-1.817186792741e+01,1.681230199043e+02,6.131912326346e-02,-6.497158968320e-02,8.250257757313e+00
"                 138",-1.649179297099e+01,-1.830973973487e+01,1.599368963751e+02,-1.643205123404e+01,-1.837373329841e+01,1.681943702872e+02,5.974173695378e-02,-6.399356354012e-02,8.257473912029e+00
"                 139",-1.625207117840e+01,-1.839647049128e+01,1.600067928588e+02,-1.619411381026e+01,-1.845955061941e+01,1.682721965887e+02,5.795736813835e-02,-6.308012813532e-02,8.265403729847e+00
"                 140",-1.611050313554e+01,-1.854089380003e+01,1.600842408600e+02,-1.605340159883e+01,-1.860326544028e+01,1.683575358656e+02,5.710153671527e-02,-6.237164025434e-02,8.273295005592e+00
"                 141",-1.631430430399e+01,-1.864073920047e+01,1.601477932883e+02,-1.625816482340e+01,-1.870267867968e+01,1.684292589538e+02,5.613948058874e-02,-6.193947920497e-02,8.281465665459e+00
"                 142",-1.665908497401e+01,-1.858790165919e+01,1.602099612347e+02,-1.660326648384e+01,-1.864951084491e+01,1.684992494062e+02,5.581849017466e-02,-6.160918572111e-02,8.289288171429e+00
"                 143",-1.684542358134e+01,-1.853692182764e+01,1.602643618248e+02,-1.679030954718e+01,-1.859806781359e+01,1.685616375667e+02,5.511403415857e-02,-6.114598594326e-02,8.297275741828e+00
"                 144",-1.688305897707e+01,-1.859560046749e+01,1.603138973913e+02,-1.682810633933e+01,-1.865635754164e+01,1.686191303989e+02,5.495263774789e-02,-6.075707414429e-02,8.305233007569e+00
"                 145",-1.675421708478e+01,-1.872731278432e+01,1.603533993930e+02,-1.669967356226e+01,-1.878777201035e+01,1.686669557001e+02,5.454352251212e-02,-6.045922602286e-02,8.313556307161e+00
"                 146",-1.660295661421e+01,-1.883837543349e+01,1.603999272749e+02,-1.654816460115e+01,-1.889858038902e+01,1.687217851523e+02,5.479201305930e-02,-6.020495552596e-02,8.321857877424e+00
"                 147",-1.646557568589e+01,-1.878098514985e+01,1.604496239864e+02,-1.641093987079e+01,-1.884106206702e+01,1.687802618063e+02,5.463581509766e-02,-6.007691717073e-02,8.330637819828e+00
"                 148",-1.644282104815e+01,-1.870426114590e+01,1.605104269493e+02,-1.638778345134e+01,-1.876411194890e+01,1.688499434122e+02,5.503759680580e-02,-5.985080299590e-02,8.339516462822e+00
"                 149",-1.636075558295e+01,-1.863675230649e+01,1.605651608795e+02,-1.630583474343e+01,-1.869631835634e+01,1.689139087113e+02,5.492083952547e-02,-5.956604985097e-02,8.348747831734e+00
"                 150",-1.629409522482e+01,-1.857496945605e+01,1.606267773500e+02,-1.623891929489e+01,-1.863418266151e+01,1.689846825480e+02,5.517592993094e-02,-5.921320545917e-02,8.357905197989e+00
"                 151",-1.632889246051e+01,-1.841914759019e+01,1.606692071667e+02,-1.627397182753e+01,-1.847801138010e+01,1.690364383342e+02,5.492063297764e-02,-5.886378991234e-02,8.367231167562e+00
"                 152",-1.652466862329e+01,-1.830248096673e+01,1.607061295440e+02,-1.646953143974e+01,-1.836087609918e+01,1.690820725124e+02,5.513718354515e-02,-5.839513244815e-02,8.375942968431e+00
"                 153",-1.663256361920e+01,-1.822643946928e+01,1.607434075772e+02,-1.657769594616e+01,-1.828421130114e+01,1.691279937057e+02,5.486767304335e-02,-5.777183186710e-02,8.384586128452e+00
"                 154",-1.648090093615e+01,-1.816026832400e+01,1.607964934346e+02,-1.642561295756e+01,-1.821735222237e+01,1.691891556945e+02,5.528797858261e-02,-5.708389837193e-02,8.392662259984e+00
"                 155",-1.616521348393e+01,-1.801316595077e+01,1.608355821419e+02,-1.610980273799e+01,-1.806918407924e+01,1.692362820145e+02,5.541074593878e-02,-5.601812846977e-02,8.400699872610e+00
"                 156",-1.610971280792e+01,-1.778469002247e+01,1.608717923614e+02,-1.605345056850e+01,-1.783952352920e+01,1.692800596441e+02,5.626223941469e-02,-5.483350673489e-02,8.408267282666e+00
"                 157",-1.622196885774e+01,-1.749371167474e+01,1.609045033471e+02,-1.616518798722e+01,-1.754699036210e+01,1.693201533556e+02,5.678087052098e-02,-5.327868736151e-02,8.415650008458e+00
"                 158",-1.640849567613e+01,-1.733657978747e+01,1.609486270226e+02,-1.635063196453e+01,-1.738813403702e+01,1.693713102427e+02,5.786371160162e-02,-5.155424955422e-02,8.422683220102e+00
"                 159",-1.648929928127e+01,-1.728672217390e+01,1.609994366567e+02,-1.643075594341e+01,-1.733633695174e+01,1.694292043214e+02,5.854333786035e-02,-4.961477784147e-02,8.429767664697e+00
"                 160",-1.658127276901e+01,-1.732525535602e+01,1.610628190728e+02,-1.652154257393e+01,-1.737313428027e+01,1.694993729522e+02,5.973019507100e-02,-4.787892425043e-02,8.436553879413e+00
"                 161",-1.671834379749e+01,-1.732644253057e+01,1.611241552572e+02,-1.665785902483e+01,-1.737262116109e+01,1.695673217872e+02,6.048477266379e-02,-4.617863051730e-02,8.443166529981e+00
"                 162",-1.673959000983e+01,-1.729331947356e+01,1.611852363290e+02,-1.667774270716e+01,-1.733819756117e+01,1.696347501024e+02,6.184730267108e-02,-4.487808761332e-02,8.449513773443e+00
"                 163",-1.668599966692e+01,-1.728219624748e+01,1.612335661362e+02,-1.662329249171e+01,-1.732566405522e+01,1.696892784940e+02,6.270717521746e-02,-4.346780773586e-02,8.455712357796e+00
"                 164",-1.660012030358e+01,-1.718796948559e+01,1.612927018699e+02,-1.653598132620e+01,-1.723026586791e+01,1.697543650105e+02,6.413897737399e-02,-4.229638232189e-02,8.461663140593e+00
"                 165",-1.663042335705e+01,-1.704789744388e+01,1.613521454305e+02,-1.656553987309e+01,-1.708884623891e+01,1.698195714761e+02,6.488348395900e-02,-4.094879502422e-02,8.467426045530e+00
"                 166",-1.667507491217e+01,-1.694768478077e+01,1.614179000708e+02,-1.660912733103e+01,-1.698750604881e+01,1.698910607492e+02,6.594758114140e-02,-3.982126804316e-02,8.473160678454e+00
"                 167",-1.666313382545e+01,-1.679227209026e+01,1.614855918716e+02,-1.659696825585e+01,-1.683075854548e+01,1.699642586998e+02,6.616556959349e-02,-3.848645522199e-02,8.478666828284e+00
"                 168",-1.659753629921e+01,-1.661368947183e+01,1.615537807172e+02,-1.653080427610e+01,-1.665104611013e+01,1.700378296592e+02,6.673202311061e-02,-3.735663830037e-02,8.484048941965e+00
"                 169",-1.655381581540e+01,-1.648249052418e+01,1.616112473358e+02,-1.648714078207e+01,-1.651863373236e+01,1.701003157354e+02,6.667503333019e-02,-3.614320818108e-02,8.489068399558e+00
"                 170",-1.647918993087e+01,-1.643249134564e+01,1.616642311446e+02,-1.641218264903e+01,-1.646763457385e+01,1.701581206109e+02,6.700728183714e-02,-3.514322820814e-02,8.493889466249e+00
"                 171",-1.653105538187e+01,-1.632887841380e+01,1.617033018144e+02,-1.646412180395e+01,-1.636303062963e+01,1.702017411949e+02,6.693357792300e-02,-3.415221582714e-02,8.498439380505e+00
"                 172",-1.660799310223e+01,-1.628208768872e+01,1.617533295978e+02,-1.654089354209e+01,-1.631554021844e+01,1.702561594365e+02,6.709956013622e-02,-3.345252971929e-02,8.502829838632e+00
"                 173",-1.665742934839e+01,-1.626220008356e+01,1.618086245084e+02,-1.659076250662e+01,-1.629466976070e+01,1.703157642809e+02,6.666684176726e-02,-3.246967713799e-02,8.507139772420e+00
"                 174",-1.658758121629e+01,-1.639144343673e+01,1.618640470049e+02,-1.652108357347e+01,-1.642353360522e+01,1.703757217721e+02,6.649764282001e-02,-3.209016848617e-02,8.511674767239e+00
"                 175",-1.640804144632e+01,-1.633909424583e+01,1.619016154914e+02,-1.634221282472e+01,-1.637059050759e+01,1.704180181209e+02,6.582862160308e-02,-3.149626175805e-02,8.516402629488e+00
"                 176",-1.614135704545e+01,-1.623967227493e+01,1.619461936046e+02,-1.607585240273e+01,-1.627091580298e+01,1.704674304931e+02,6.550464271869e-02,-3.124352804183e-02,8.521236888514e+00
"                 177",-1.612540658742e+01,-1.607129870326e+01,1.619829303075e+02,-1.606069946828e+01,-1.610227521614e+01,1.705092208678e+02,6.470711913818e-02,-3.097651287939e-02,8.526290560324e+00
"                 178",-1.639608207197e+01,-1.594092643668e+01,1.620224071058e+02,-1.633205755506e+01,-1.597199048750e+01,1.705539790867e+02,6.402451690665e-02,-3.106405081862e-02,8.531571980805e+00
"                 179",-1.656867700596e+01,-1.585651839493e+01,1.620637057518e+02,-1.650601545870e+01,-1.588760512853e+01,1.706007933228e+02,6.266154725357e-02,-3.108673359865e-02,8.537087571010e+00
"                 180",-1.648020069003e+01,-1.592370241485e+01,1.621233758714e+02,-1.641880052279e+01,-1.595533961758e+01,1.706660242937e+02,6.140016724018e-02,-3.163720272961e-02,8.542648422271e+00
"                 181",-1.633146045244e+01,-1.600019635872e+01,1.621764022236e+02,-1.627163732122e+01,-1.603229929190e+01,1.707245282661e+02,5.982313122364e-02,-3.210293317890e-02,8.548126042494e+00
"                 182",-1.624847577542e+01,-1.613085107171e+01,1.622034368747e+02,-1.618988924358e+01,-1.616380190351e+01,1.707569751791e+02,5.858653183748e-02,-3.295083180737e-02,8.553538304437e+00
"                 183",-1.624064942130e+01,-1.613509048720e+01,1.622213891827e+02,-1.618362443948e+01,-1.616868434656e+01,1.707801861649e+02,5.702498181385e-02,-3.359385935255e-02,8.558796982191e+00
"                 184",-1.637251283547e+01,-1.602895714260e+01,1.622573080331e+02,-1.631657266987e+01,-1.606327499041e+01,1.708213574744e+02,5.594016559977e-02,-3.431784780372e-02,8.564049441248e+00
"                 185",-1.644044373588e+01,-1.589410415729e+01,1.623107861802e+02,-1.638602216033e+01,-1.592924816592e+01,1.708802004287e+02,5.442157554299e-02,-3.514400863106e-02,8.569414248483e+00
"                 186",-1.651228794023e+01,-1.587841613317e+01,1.623621699879e+02,-1.645897921560e+01,-1.591422243966e+01,1.709375363953e+02,5.330872462825e-02,-3.580630649609e-02,8.575366407400e+00
"                 187",-1.652599087183e+01,-1.585940314988e+01,1.623828967048e+02,-1.647408072840e+01,-1.589588061103e+01,1.709645000110e+02,5.191014343092e-02,-3.647746115122e-02,8.581603306193e+00
"                 188",-1.642521964739e+01,-1.581672520740e+01,1.623964945371e+02,-1.637415176518e+01,-1.585367834503e+01,1.709846539061e+02,5.106788220989e-02,-3.695313762946e-02,8.588159369066e+00
"                 189",-1.642978812848e+01,-1.572401787633e+01,1.624183239737e+02,-1.637984063219e+01,-1.576127537530e+01,1.710129266062e+02,4.994749629264e-02,-3.725749897510e-02,8.594602632501e+00
"                 190",-1.654524038257e+01,-1.553576914753e+01,1.624523520705e+02,-1.649596232566e+01,-1.557311989613e+01,1.710536223013e+02,4.927805691196e-02,-3.735074859969e-02,8.601270230808e+00
"                 191",-1.662767757622e+01,-1.541027201837e+01,1.624915018415e+02,-1.657925298761e+01,-1.544758524619e+01,1.710992267278e+02,4.842458860565e-02,-3.731322782241e-02,8.607724886268e+00
"                 192",-1.668339386361e+01,-1.548706243554e+01,1.625314596123e+02,-1.663534831811e+01,-1.552405907755e+01,1.711458275952e+02,4.804554550272e-02,-3.699664201862e-02,8.614367982915e+00
"                 193",-1.673427395091e+01,-1.563068016004e+01,1.625657277362e+02,-1.668674893029e+01,-1.566744982318e+01,1.711864393304e+02,4.752502061965e-02,-3.676966313225e-02,8.620711594260e+00
"                 194",-1.678614595074e+01,-1.573566881676e+01,1.625967479978e+02,-1.673870735845e+01,-1.577180711325e+01,1.712239110710e+02,4.743859228869e-02,-3.613829649750e-02,8.627163073207e+00
"                 195",-1.677616925728e+01,-1.575405794285e+01,1.626267575000e+02,-1.672906584930e+01,-1.578968942024e+01,1.712600061693e+02,4.710340797479e-02,-3.563147738783e-02,8.633248669321e+00
"                 196",-1.686336156946e+01,-1.570134544218e+01,1.626570434995e+02,-1.681613421742e+01,-1.573635553689e+01,1.712963298370e+02,4.722735204225e-02,-3.501009470435e-02,8.639286337571e+00
"                 197",-1.702512610698e+01,-1.557756124876e+01,1.626870109057e+02,-1.697790464520e+01,-1.561184634184e+01,1.713318250145e+02,4.722146178495e-02,-3.428509307588e-02,8.644814108759e+00
"                 198",-1.717712857179e+01,-1.556439231367e+01,1.627117537780e+02,-1.712952428627e+01,-1.559797434365e+01,1.713617925175e+02,4.760428551582e-02,-3.358202998262e-02,8.650038739514e+00
"                 199",-1.727852595583e+01,-1.567517665745e+01,1.627474242903e+02,-1.723076741105e+01,-1.570798892465e+01,1.714019873357e+02,4.775854477379e-02,-3.281226719894e-02,8.654563045359e+00
"                 200",-1.742178984008e+01,-1.582112440182e+01,1.628004329189e+02,-1.737350061837e+01,-1.585320388952e+01,1.714594022844e+02,4.828922171316e-02,-3.207948769602e-02,8.658969365549e+00
"                 201",-1.747516483584e+01,-1.586761126488e+01,1.628533200124e+02,-1.742649453883e+01,-1.589895418948e+01,1.715163635183e+02,4.867029700809e-02,-3.134292459737e-02,8.663043505900e+00
"                 202",-1.750846080130e+01,-1.583238989536e+01,1.629077989107e+02,-1.745910371244e+01,-1.586293432872e+01,1.715751464886e+02,4.935708886817e-02,-3.054443335981e-02,8.667347577961e+00
"                 203",-1.746850790016e+01,-1.581331693654e+01,1.629617688463e+02,-1.741870414511e+01,-1.584301082487e+01,1.716332847131e+02,4.980375505308e-02,-2.969388833093e-02,8.671515866874e+00
"                 204",-1.755648344132e+01,-1.588516399694e+01,1.630133557712e+02,-1.750593639095e+01,-1.591388357748e+01,1.716891424865e+02,5.054705036313e-02,-2.871958053932e-02,8.675786715361e+00
"                 205",-1.764966833224e+01,-1.589130071942e+01,1.630637979615e+02,-1.759875238087e+01,-1.591914752092e+01,1.717437361038e+02,5.091595136256e-02,-2.784680150509e-02,8.679938142317e+00
"                 206",-1.773186129596e+01,-1.594727388192e+01,1.631070576243e+02,-1.768022831348e+01,-1.597399433823e+01,1.717912722577e+02,5.163298248119e-02,-2.672045631171e-02,8.684214633371e+00
"                 207",-1.784998498625e+01,-1.600249631782e+01,1.631484507624e+02,-1.779810025978e+01,-1.602834933832e+01,1.718365901530e+02,5.188472646921e-02,-2.585302049393e-02,8.688139390560e+00
"                 208",-1.782889974273e+01,-1.615309035971e+01,1.631879946857e+02,-1.777627774745e+01,-1.617764867096e+01,1.718801249712e+02,5.262199527718e-02,-2.455831125332e-02,8.692130285483e+00
"                 209",-1.752876136061e+01,-1.630060916889e+01,1.632360198054e+02,-1.747574897387e+01,-1.632441559607e+01,1.719319230299e+02,5.301238674203e-02,-2.380642718315e-02,8.695903224590e+00
"                 210",-1.715241460024e+01,-1.638028219914e+01,1.632908681938e+02,-1.709856229473e+01,-1.640288251700e+01,1.719906257169e+02,5.385230550948e-02,-2.260031785269e-02,8.699757523141e+00
"                 211",-1.707457067831e+01,-1.631846410516e+01,1.633454620926e+02,-1.702020911293e+01,-1.634054515837e+01,1.720489303343e+02,5.436156537743e-02,-2.208105321684e-02,8.703468241680e+00
"                 212",-1.741537264663e+01,-1.617739647899e+01,1.633928569859e+02,-1.736012598343e+01,-1.619848439274e+01,1.721001988969e+02,5.524666320214e-02,-2.108791374438e-02,8.707341910967e+00
"                 213",-1.771802374083e+01,-1.606901349362e+01,1.634439854350e+02,-1.766233148517e+01,-1.608954516295e+01,1.721550267873e+02,5.569225566425e-02,-2.053166933562e-02,8.711041352345e+00
"                 214",-1.776431596309e+01,-1.623220879926e+01,1.634883176280e+02,-1.770794315056e+01,-1.625181497503e+01,1.722031444422e+02,5.637281253292e-02,-1.960617576273e-02,8.714826814200e+00
"                 215",-1.758687384481e+01,-1.636589187302e+01,1.635313089190e+02,-1.753001852441e+01,-1.638508347356e+01,1.722495517818e+02,5.685532040403e-02,-1.919160054286e-02,8.718242862774e+00
"                 216",-1.740804557882e+01,-1.630644544699e+01,1.635810528596e+02,-1.735039117177e+01,-1.632504040349e+01,1.723026066433e+02,5.765440705123e-02,-1.859495649682e-02,8.721553783750e+00
"                 217",-1.731149859190e+01,-1.617774076171e+01,1.636457475823e+02,-1.725323801390e+01,-1.619591156038e+01,1.723705966740e+02,5.826057799990e-02,-1.817079866754e-02,8.724849091677e+00
"                 218",-1.736617556974e+01,-1.618870304639e+01,1.637161351661e+02,-1.730708069318e+01,-1.620648912892e+01,1.724441693321e+02,5.909487656903e-02,-1.778608253298e-02,8.728034166029e+00
"                 219",-1.742219712032e+01,-1.618797367134e+01,1.637788408570e+02,-1.736269259889e+01,-1.620544933901e+01,1.725100648006e+02,5.950452143200e-02,-1.747566767126e-02,8.731223943626e+00
"                 220",-1.748010945498e+01,-1.616281067675e+01,1.638324440791e+02,-1.742003667047e+01,-1.618007629837e+01,1.725669268273e+02,6.007278450608e-02,-1.726562162949e-02,8.734482748154e+00
"                 221",-1.739529675288e+01,-1.619019844884e+01,1.638805539092e+02,-1.733501717223e+01,-1.620737849316e+01,1.726176605896e+02,6.027958065196e-02,-1.718004432425e-02,8.737106680369e+00
"                 222",-1.732908557488e+01,-1.629595966116e+01,1.639339765182e+02,-1.726843658644e+01,-1.631319244595e+01,1.726734262286e+02,6.064898843897e-02,-1.723278479313e-02,8.739449710413e+00
"                 223",-1.735184682957e+01,-1.628025286715e+01,1.639838577304e+02,-1.729125317524e+01,-1.629761738331e+01,1.727253499229e+02,6.059365432935e-02,-1.736451615897e-02,8.741492192508e+00
"                 224",-1.734997440651e+01,-1.621660571308e+01,1.640341622835e+02,-1.728926494007e+01,-1.623445523997e+01,1.727770764200e+02,6.070946643282e-02,-1.784952688940e-02,8.742914136582e+00
"                 225",-1.726295117374e+01,-1.607942801880e+01,1.640920134443e+02,-1.720265395802e+01,-1.609755190910e+01,1.728358290996e+02,6.029721572774e-02,-1.812389029391e-02,8.743815655205e+00
"                 226",-1.718258664348e+01,-1.600760340781e+01,1.641631895914e+02,-1.712241173116e+01,-1.602619619403e+01,1.729078693556e+02,6.017491232106e-02,-1.859278621940e-02,8.744679764237e+00
